asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,anomaly_label,failure_within_50_hours
A041,03-01-2025 22:00,A041-ENG,Engine,72.585,3.024,81.969,54.81,1833.868,147.216,23.622,76.172,349,58.666,28.053,0,0
A041,03-01-2025 23:00,A041-ENG,Engine,70.705,2.043,80.033,54.914,1867.783,148.154,23.488,75.764,516,57.766,30.65,0,0
A041,04-01-2025 01:00,A041-ENG,Engine,73.603,2.169,78.584,56.028,1726.475,146.776,24.542,78.226,179,56.903,25.722,0,0
A041,04-01-2025 13:00,A041-ENG,Engine,69.887,2.383,72.414,53.085,1839.175,151.886,23.878,75.511,491,56.157,28.962,0,0
A041,04-01-2025 17:00,A041-ENG,Engine,73.414,2.385,79.621,55.197,1816.012,150.528,23.635,79.968,436,67.634,31.327,0,0
A041,05-01-2025 02:00,A041-ENG,Engine,73.618,1.701,80.876,55.728,1946.043,147.487,23.992,75.195,326,51.46,32.22,0,0
A041,05-01-2025 06:00,A041-ENG,Engine,72.846,2.625,76.392,52.69,1859.784,150.235,23.773,77.38,402,52.889,33.318,0,0
A041,05-01-2025 08:00,A041-ENG,Engine,75.055,2.657,74.882,52.862,1882.623,149.292,23.414,79.757,221,63.882,23.024,0,0
A041,05-01-2025 11:00,A041-ENG,Engine,75.641,2.389,79.388,55.66,1788.397,147.344,23.998,76.563,457,51.66,35.411,0,0
A041,05-01-2025 17:00,A041-ENG,Engine,75.369,2.194,79.712,59.711,1697.996,148.363,23.36,81.925,375,57.154,16.698,0,0
A041,05-01-2025 21:00,A041-ENG,Engine,90.613,6.101,64.057,51.691,1912.465,144.167,23.858,80.306,553,52.972,41.101,1,0
A041,06-01-2025 00:00,A041-ENG,Engine,70.488,2.338,76.886,52.683,1861.235,147.823,23.607,81.06,349,68.463,32.964,0,0
A041,06-01-2025 02:00,A041-ENG,Engine,74.772,3.208,74.376,54.018,1619.01,148.376,23.311,76.708,501,52.863,31.473,0,0
A041,06-01-2025 04:00,A041-ENG,Engine,71.04,3.125,77.744,54.69,1817.764,146.968,24.129,79.144,240,61.442,31.937,0,0
A041,06-01-2025 06:00,A041-ENG,Engine,75.95,2.39,74.848,54.781,1864.575,151.245,23.785,74.392,623,41.942,33.973,0,0
A041,06-01-2025 07:00,A041-ENG,Engine,75.097,2.664,75.215,53.921,1850.753,140.261,23.742,78.848,312,56.089,37.77,0,0
A041,06-01-2025 08:00,A041-ENG,Engine,77.522,3.021,74.825,54.494,1869.092,146.415,23.756,76.997,345,48.244,16.68,0,0
A041,06-01-2025 11:00,A041-ENG,Engine,73.09,3.208,80.056,54.527,1794.26,149.431,22.798,81.792,530,48.448,28.757,0,0
A041,06-01-2025 12:00,A041-ENG,Engine,79.315,2.467,77.748,55.659,1806.786,150.843,23.628,78.145,361,61.246,29.925,0,0
A041,06-01-2025 15:00,A041-ENG,Engine,96.133,5.698,68.282,56.186,1924.334,135.44,24.294,79.387,425,46.476,30.096,1,0
A041,06-01-2025 19:00,A041-ENG,Engine,74.863,3.017,71.634,53.123,1876.327,146.27,23.43,79.808,579,44.414,32.002,0,0
A041,06-01-2025 21:00,A041-ENG,Engine,75.961,2.656,74.274,48.968,1799.756,147.619,23.668,79.099,447,52.419,28.953,0,1
A041,07-01-2025 07:00,A041-ENG,Engine,75.83,3.51,76.212,57.191,2012.606,151.162,23.516,81.471,633,49.365,31.237,0,0
A041,07-01-2025 11:00,A041-ENG,Engine,75.185,2.775,74.482,56.925,1875.156,155.402,23.3,77.763,333,45.6,32.105,0,0
A041,07-01-2025 12:00,A041-ENG,Engine,77.037,3.032,75.902,55.464,1781.808,143.866,23.775,81.512,446,42.247,20.82,0,0
A041,07-01-2025 20:00,A041-ENG,Engine,75.904,2.947,73.006,54.052,1841.376,147.955,23.889,80.12,619,62.381,33.32,0,0
A041,08-01-2025 03:00,A041-ENG,Engine,73.047,3.279,77.743,53.021,1810.163,148.522,23.734,77.348,291,52.816,22.515,0,0
A041,08-01-2025 16:00,A041-ENG,Engine,71.699,3.239,72.259,53.234,1749.431,149.48,23.655,78.045,669,69.812,32.954,0,0
A041,08-01-2025 21:00,A041-ENG,Engine,76.62,2.544,79.785,56.371,1898.986,149.835,23.518,80.895,618,58.997,34.165,0,1
A041,09-01-2025 00:00,A041-ENG,Engine,75.037,3.152,73.827,54.31,1831.966,151.294,23.318,80.515,527,48.067,26.371,0,1
A041,09-01-2025 02:00,A041-ENG,Engine,77.206,2.682,73.842,52.474,1738.587,145.241,23.837,80.456,496,50.722,31.464,0,0
A041,09-01-2025 04:00,A041-ENG,Engine,75.321,2.852,80.196,52.678,1786.012,147.466,23.766,82.407,409,55.823,28.703,0,0
A041,09-01-2025 08:00,A041-ENG,Engine,75.12,2.489,70.731,56.57,1840.691,151.545,23.602,80.571,572,45.052,26.819,0,1
A041,09-01-2025 10:00,A041-ENG,Engine,75.881,3.043,78.537,53.327,1700.003,148.759,23.645,80.317,347,58.379,28.478,0,0
A041,09-01-2025 13:00,A041-ENG,Engine,75.277,3.39,79.849,49.722,1838.687,148.416,23.373,81.126,640,57.555,27.643,0,0
A041,09-01-2025 14:00,A041-ENG,Engine,76.171,2.402,72.532,54.346,1680.096,146.84,23.309,84.397,467,57.905,28.477,0,1
A041,09-01-2025 16:00,A041-ENG,Engine,76.543,2.969,74.676,54.126,1767.446,151.669,22.94,81.401,623,67.674,36.496,0,0
A041,09-01-2025 21:00,A041-ENG,Engine,77.414,2.891,76.174,51.559,1628.075,136.82,23.67,80.376,612,61.649,36.272,0,0
A041,10-01-2025 00:00,A041-ENG,Engine,80.622,2.863,75.193,56.231,2087.927,142.068,23.634,78.319,635,49.999,29.91,0,0
A041,10-01-2025 12:00,A041-ENG,Engine,72.746,2.88,77.239,50.369,1806.449,142.074,23.419,81.285,591,62.519,27.315,0,0
A041,10-01-2025 17:00,A041-ENG,Engine,77.906,2.839,74.376,53.229,1815.331,148.076,23.456,78.485,454,50.973,29.275,0,1
A041,11-01-2025 02:00,A041-ENG,Engine,76.906,3.249,74.244,53.345,1943.095,151.485,23.565,80.453,515,68.989,32.954,0,0
A041,11-01-2025 08:00,A041-ENG,Engine,81.248,2.972,73.96,51.312,1781.266,146.211,22.745,81.904,563,62.683,32.18,0,0
A041,11-01-2025 11:00,A041-ENG,Engine,77.723,3.231,75.449,57.078,1857.404,143.902,23.072,81.627,393,54.036,31.677,0,0
A041,11-01-2025 14:00,A041-ENG,Engine,80.153,2.999,77.946,51.002,1916.052,154.043,22.498,79.699,552,54.099,27.501,0,0
A041,11-01-2025 19:00,A041-ENG,Engine,77.784,3.088,75.967,51.889,1796.445,148.73,23.492,81.248,749,59.963,23.863,0,0
A041,11-01-2025 23:00,A041-ENG,Engine,75.526,2.761,72.866,54.525,1760.516,143.737,23.145,80.243,735,65.699,40.554,0,0
A041,12-01-2025 03:00,A041-ENG,Engine,81.293,3.749,72.805,57.037,1742.46,149.36,22.658,78.896,597,63.349,28.043,0,0
A041,12-01-2025 08:00,A041-ENG,Engine,78.743,3.016,78.544,55.09,1879.856,140.585,22.811,87.265,440,73.413,31.712,0,0
A041,12-01-2025 18:00,A041-ENG,Engine,82.635,2.681,76.328,53.347,1761.029,141.251,22.819,81.313,443,71.378,32.516,0,1
A041,12-01-2025 23:00,A041-ENG,Engine,80.305,3.296,71.594,49.653,1913.256,155.816,22.838,83.678,618,68.428,31.068,0,1
A041,13-01-2025 00:00,A041-ENG,Engine,75.6,2.913,71.821,53.713,1648.223,146.998,22.886,85.445,767,75.093,35.621,0,0
A041,13-01-2025 10:00,A041-ENG,Engine,79.799,3.451,78.239,50.629,1813.977,144.42,23.223,82.737,754,62.882,31.84,0,0
A041,13-01-2025 15:00,A041-ENG,Engine,82.587,3.41,75.013,51.948,1802.907,152.072,22.767,83.825,547,66.127,36.858,0,0
A041,13-01-2025 17:00,A041-ENG,Engine,78.037,3.383,75.006,51.54,1766.957,148.595,23.355,81.475,486,54.609,35.498,0,0
A041,13-01-2025 19:00,A041-ENG,Engine,80.533,3.288,71.441,50.063,1951.219,146.837,22.849,78.917,504,66.063,36.945,0,0
A041,13-01-2025 21:00,A041-ENG,Engine,79.451,2.923,73.087,48.754,1535.002,142.877,22.882,85.904,573,47.764,28.878,0,0
A041,13-01-2025 22:00,A041-ENG,Engine,81.319,3.389,70.813,51.578,1798.374,147.77,22.818,84.032,701,68.23,30.334,0,1
A041,14-01-2025 00:00,A041-ENG,Engine,80.76,2.732,73.562,53.43,1673.687,146.599,23.539,82.834,504,72.21,28.768,0,0
A041,14-01-2025 06:00,A041-ENG,Engine,84.258,3.669,69.715,48.25,1647.555,145.539,23.453,84.564,714,68.005,23.406,1,0
A041,14-01-2025 07:00,A041-ENG,Engine,80.98,2.572,67.067,53.364,1630.197,146.1,22.056,84.257,525,78.434,34.61,1,1
A041,14-01-2025 08:00,A041-ENG,Engine,80.635,2.895,70.412,54.363,1818.079,137.82,23.097,83.422,681,72.544,24.223,0,0
A041,14-01-2025 16:00,A041-ENG,Engine,83.074,3.219,75.274,51.546,1857.855,139.616,22.777,84.467,649,55.709,23.531,0,1
A041,15-01-2025 08:00,A041-ENG,Engine,81.243,4.279,71.071,55.792,1782.532,140.873,23.028,81.373,842,67.621,28.333,1,0
A041,15-01-2025 21:00,A041-ENG,Engine,81.726,3.502,72.556,48.53,1767.221,140.912,22.709,85.292,687,86.64,28.022,1,1
A041,16-01-2025 05:00,A041-ENG,Engine,81.934,3.887,78.029,51.138,1914.738,143.321,23.352,83.822,862,74.964,34.833,1,0
A041,16-01-2025 11:00,A041-ENG,Engine,80.063,3.298,73.233,51.493,1667.819,149.369,23.025,81.762,682,62.602,31.707,0,0
A041,16-01-2025 13:00,A041-ENG,Engine,82.124,3.253,74.462,52.794,1882.643,149.742,22.668,79.909,755,81.322,39.607,1,1
A041,16-01-2025 17:00,A041-ENG,Engine,91.61,7.135,64.385,53.068,1781.598,145.432,23.286,85.098,648,74.558,33.036,1,1
A041,16-01-2025 18:00,A041-ENG,Engine,98.229,6.711,63.864,50.853,1916.622,138.393,23.133,86.313,538,69.286,31.84,1,1
A041,16-01-2025 20:00,A041-ENG,Engine,86.675,3.73,71.933,54.791,1847.924,139.991,22.568,89.384,725,77.148,29.13,1,1
A041,17-01-2025 03:00,A041-ENG,Engine,82.867,3.299,71.86,53.254,1774.051,146.796,22.632,80.813,535,77.013,29.72,1,0
A041,17-01-2025 04:00,A041-ENG,Engine,82.62,2.854,64.042,52.99,1856.836,141.493,22.749,81.339,657,67.876,36.607,1,1
A041,17-01-2025 06:00,A041-ENG,Engine,81.945,3.397,73.543,52.145,1840.066,144.582,23.168,83.552,536,62.039,35.093,1,1
A041,17-01-2025 09:00,A041-ENG,Engine,83.45,3.538,79.106,51.96,1923.61,155.544,22.521,82.081,612,75.839,25.698,1,1
A041,17-01-2025 10:00,A041-ENG,Engine,99.863,5.974,59.564,53.551,1912.999,141.423,23.107,85.635,654,82.137,21.937,1,1
A041,17-01-2025 11:00,A041-ENG,Engine,78.437,3.567,73.065,51.356,1790.982,151.441,22.491,87.568,612,60.431,24.721,1,0
A042,01-01-2025 02:00,A042-ENG,Engine,68.96,2.081,79.082,53.221,1882.057,140.174,23.303,71.671,141,45.005,27.892,0,0
A042,01-01-2025 03:00,A042-ENG,Engine,66.982,2.235,79.168,55.025,1834.545,145.973,24.126,73.062,333,50.125,25.455,0,0
A042,01-01-2025 08:00,A042-ENG,Engine,69.589,1.509,85.825,52.42,1897.072,146.874,23.36,75.054,504,55.026,23.986,0,0
A042,01-01-2025 12:00,A042-ENG,Engine,71.627,2.376,77.881,60.186,1738.595,148.086,23.29,74.365,115,47.553,33.16,0,0
A042,01-01-2025 14:00,A042-ENG,Engine,73.85,1.925,75.718,53.395,1835.28,153.103,24.22,76.748,403,45.064,23.755,0,0
A042,01-01-2025 15:00,A042-ENG,Engine,70.785,1.714,81.74,55.707,1731.419,148.158,23.738,74.533,434,53.353,35.168,0,0
A042,01-01-2025 18:00,A042-ENG,Engine,67.734,2.785,79.923,56.106,1784.367,150.854,24.014,75.3,419,51.936,29.864,0,0
A042,01-01-2025 21:00,A042-ENG,Engine,69.759,1.764,78.421,57.26,1919.063,150.785,23.663,76.956,419,40.114,28.718,0,0
A042,02-01-2025 02:00,A042-ENG,Engine,70.32,2.218,83.591,56.469,1866.517,145.702,23.731,77.114,288,46.713,22.105,0,0
A042,02-01-2025 12:00,A042-ENG,Engine,72.753,2.349,74.718,52.221,1836.927,152.588,23.589,76.453,469,53.42,36.342,0,0
A042,02-01-2025 14:00,A042-ENG,Engine,72.726,1.601,73.916,52.744,1809.319,146.753,23.812,77.457,182,40.89,30.371,0,0
A042,02-01-2025 20:00,A042-ENG,Engine,75.261,2.376,80.641,56.323,1808.062,147.249,23.51,71.08,215,37.92,18.093,0,1
A042,02-01-2025 22:00,A042-ENG,Engine,82.095,5.452,67.267,54.91,1812.929,130.519,23.763,77.85,536,37.19,21.912,1,0
A042,03-01-2025 01:00,A042-ENG,Engine,69.381,2.563,77.366,54.132,1725.071,153.553,23.92,76.117,343,52.823,28.836,0,0
A042,03-01-2025 05:00,A042-ENG,Engine,73.625,1.953,78.409,53.709,1886.142,148.603,24.3,78.443,358,34.497,24.595,0,0
A042,03-01-2025 14:00,A042-ENG,Engine,72.846,2.177,80.106,54.246,1762.862,150.095,24.248,78.182,348,60.543,35.739,0,0
A042,03-01-2025 22:00,A042-ENG,Engine,74.438,1.769,80.774,56.084,1791.999,148.773,24.29,72.705,188,58.873,34.768,0,0
A042,04-01-2025 00:00,A042-ENG,Engine,73.62,2.829,77.42,56.529,1877.915,150.695,23.761,74.63,415,67.578,32.681,0,0
A042,04-01-2025 04:00,A042-ENG,Engine,73.152,2.265,82.576,56.129,1847.707,157.887,23.672,77.362,520,52.334,24.08,0,0
A042,04-01-2025 05:00,A042-ENG,Engine,74.909,2.25,78.107,53.608,1982.117,147.273,23.908,77.597,560,33.217,19.477,0,0
A042,04-01-2025 08:00,A042-ENG,Engine,71.446,2.655,77.977,53.184,1791.973,148.647,23.693,75.841,205,40.899,29.314,0,0
A042,04-01-2025 09:00,A042-ENG,Engine,76.314,1.967,74.08,50.418,1665.941,152.056,23.636,76.394,537,50.017,26.561,0,0
A042,04-01-2025 10:00,A042-ENG,Engine,69.949,2.203,79.812,54.505,1909.247,150.761,23.694,77.595,545,46.884,30.711,0,0
A042,04-01-2025 13:00,A042-ENG,Engine,74.291,2.261,79.529,51.568,1744.001,144.568,24.21,79.554,526,53.245,26.881,0,0
A042,04-01-2025 17:00,A042-ENG,Engine,71.455,3.166,79.68,54.982,1706.326,146.864,24.116,75.114,251,56.762,28.169,0,0
A042,05-01-2025 04:00,A042-ENG,Engine,70.808,2.667,75.961,54.049,1804.437,146.756,23.495,74.837,387,56.517,31.357,0,1
A042,05-01-2025 08:00,A042-ENG,Engine,73.821,2.58,75.684,56.343,1850.557,154.353,23.566,78.439,471,55.548,26.821,0,0
A042,05-01-2025 11:00,A042-ENG,Engine,68.852,2.856,79.507,52.662,1679.613,155.586,23.497,81.132,384,48.781,28.756,0,0
A042,05-01-2025 14:00,A042-ENG,Engine,74.293,1.835,78.556,52.119,1779.757,149.79,24.142,79.806,354,51.457,33.422,0,0
A042,05-01-2025 15:00,A042-ENG,Engine,71.152,2.715,78.891,56.867,1694.038,140.973,23.613,76.475,534,41.367,33.215,0,0
A042,05-01-2025 23:00,A042-ENG,Engine,73.347,2.544,77.686,53.247,1706.031,144.532,23.387,73.998,549,46.067,20.311,0,0
A042,06-01-2025 07:00,A042-ENG,Engine,74.373,2.508,79.075,57.565,1856.95,146.624,23.996,74.173,232,41.57,22.842,0,0
A042,06-01-2025 09:00,A042-ENG,Engine,73.94,2.262,78.413,53.663,1826.216,151.168,23.506,78.131,238,53.281,27.815,0,1
A042,06-01-2025 10:00,A042-ENG,Engine,77.247,3.182,80.459,51.336,1688.628,150.925,23.648,82.98,374,53.959,36.614,0,0
A042,06-01-2025 15:00,A042-ENG,Engine,75.737,2.735,79.884,54.823,1805.721,146.94,24.038,79.487,307,46.569,25.62,0,0
A042,06-01-2025 17:00,A042-ENG,Engine,72.647,2.619,73.389,53.747,1912.158,151.123,24.221,84.008,237,65.038,31.601,0,0
A042,06-01-2025 18:00,A042-ENG,Engine,74.823,2.547,78.431,54.913,1873.594,152.369,23.606,76.099,268,50.115,35.551,0,1
A042,07-01-2025 00:00,A042-ENG,Engine,71.899,2.541,79.937,49.323,1775.898,152.866,23.674,82.834,420,54.966,38.465,0,0
A042,07-01-2025 02:00,A042-ENG,Engine,73.978,2.549,73.567,54.338,1779.094,145.84,23.016,72.724,371,53.294,32.645,0,0
A042,07-01-2025 03:00,A042-ENG,Engine,74.161,1.828,79.583,51.222,1866.439,148.708,23.267,79.786,251,60.521,29.938,0,0
A042,07-01-2025 07:00,A042-ENG,Engine,74.233,2.623,72.517,56.779,1813.272,148.112,23.782,77.502,279,44.047,21.044,0,0
A042,07-01-2025 10:00,A042-ENG,Engine,72.535,2.244,72.586,56.349,1665.854,144.485,23.585,78.463,389,62.469,32.391,0,1
A042,07-01-2025 12:00,A042-ENG,Engine,75.518,2.488,78.386,51.513,1891.761,153.073,23.735,74.248,286,54.303,23.733,0,0
A042,07-01-2025 14:00,A042-ENG,Engine,74.484,2.648,74.716,50.633,1879.113,148.684,23.413,78.412,292,54.028,33.71,0,0
A042,07-01-2025 23:00,A042-ENG,Engine,78.133,2.925,77.563,57.46,1787.145,152.05,23.51,74.171,392,48.594,29.214,0,0
A042,08-01-2025 10:00,A042-ENG,Engine,74.705,3.106,76.301,52.48,2033.885,150.157,23.164,78.742,351,51.623,24.001,0,0
A042,08-01-2025 18:00,A042-ENG,Engine,75.174,3.017,73.874,50.953,1801.369,153.218,24.135,80.364,408,43.109,28.894,0,1
A042,08-01-2025 21:00,A042-ENG,Engine,76.319,2.671,77.883,52.149,1728.241,149.141,23.124,81.611,650,50.249,28.018,0,0
A042,09-01-2025 01:00,A042-ENG,Engine,85.963,5.761,62.46,53.816,1676.629,134.59,24.07,84.733,328,63.802,24.896,1,0
A042,09-01-2025 04:00,A042-ENG,Engine,75.631,3.379,74.168,50.879,1894.457,143.752,23.105,81.229,331,52.471,35,0,1
A042,09-01-2025 12:00,A042-ENG,Engine,76.292,2.645,73.15,55.617,1744.548,155.338,23.34,81.043,414,49.352,34.482,0,0
A042,10-01-2025 01:00,A042-ENG,Engine,75.184,2.471,78.616,51.384,1820.322,151.765,23.143,79.58,696,64.247,37.302,0,0
A042,10-01-2025 14:00,A042-ENG,Engine,78.083,2.211,74.26,52.609,1783.955,140.698,23.162,80.441,508,61.37,29.8,0,0
A042,10-01-2025 17:00,A042-ENG,Engine,80.685,2.861,75.746,54.75,1811.66,151.823,23.383,84.013,606,57.753,24.952,0,0
A042,10-01-2025 19:00,A042-ENG,Engine,80.185,2.561,76.436,52.755,1782.127,142.372,23.163,80.58,626,47.608,18.178,0,0
A042,10-01-2025 20:00,A042-ENG,Engine,90.306,5.509,60.23,49.809,1820.44,124.55,23.628,80.582,570,72.3,38.537,1,0
A042,11-01-2025 00:00,A042-ENG,Engine,75.936,2.593,77.453,53.457,1737.489,155.254,23.287,82.631,646,60.812,28.294,0,0
A042,11-01-2025 02:00,A042-ENG,Engine,81.107,2.435,73.557,54.168,1639.929,144.11,23.2,80.75,462,69.35,32.994,0,0
A042,11-01-2025 09:00,A042-ENG,Engine,78.638,2.913,75.656,53.286,2117.774,151.184,23.569,84.944,367,61.766,37.996,0,0
A042,11-01-2025 12:00,A042-ENG,Engine,73.992,2.567,72.606,50.067,1622.987,150.837,23.504,77.234,710,50.424,39.972,0,0
A042,11-01-2025 14:00,A042-ENG,Engine,82.658,2.576,75.428,55.046,1729.719,147.405,23.349,83.115,496,64.858,36.298,0,1
A042,11-01-2025 16:00,A042-ENG,Engine,81.677,2.964,72.3,53.447,1848.111,145.413,22.322,81.042,452,60.793,24.084,0,0
A042,11-01-2025 17:00,A042-ENG,Engine,79.909,2.649,71.364,51.502,1847.748,149.584,23.811,82.003,613,64.995,25.746,0,0
A042,11-01-2025 23:00,A042-ENG,Engine,83.181,2.829,75.467,54.17,1809.324,148.102,22.855,75.978,455,67.717,36.836,0,1
A042,12-01-2025 01:00,A042-ENG,Engine,78.067,2.918,73.186,56.002,1875.557,139.95,23.052,82.442,604,57.199,18.149,0,0
A042,12-01-2025 07:00,A042-ENG,Engine,80.255,3.267,75.122,56.069,1868.286,137.331,23.363,80.524,461,58.28,39.793,0,1
A042,13-01-2025 00:00,A042-ENG,Engine,79.1,3.385,76.675,54.347,1707.527,149.04,22.338,82.277,726,71.772,27.954,0,0
A042,13-01-2025 02:00,A042-ENG,Engine,81.707,2.829,76.077,52.812,1794.901,141.462,23.402,84.392,714,45.431,39.16,0,1
A042,13-01-2025 11:00,A042-ENG,Engine,78.632,2.93,73.952,55.531,1650.606,152.49,22.611,81.962,573,73.054,31.439,0,0
A042,13-01-2025 13:00,A042-ENG,Engine,79.293,3.555,71.762,52.132,1795.974,148.299,23.009,81.196,635,70.494,36.226,0,1
A042,13-01-2025 19:00,A042-ENG,Engine,81.319,3.179,74.193,54.498,1627.612,143.045,23.204,81.084,795,68.189,27.918,0,0
A042,13-01-2025 20:00,A042-ENG,Engine,81.148,3.451,73.043,53.502,1708.536,143.957,23.703,88.122,511,61.46,40.988,0,0
A042,14-01-2025 00:00,A042-ENG,Engine,82.543,3.118,75.956,53.168,1778.35,143.524,23.201,82.623,677,57.319,16.08,0,0
A042,14-01-2025 04:00,A042-ENG,Engine,79.55,3.129,73.682,54.037,1913.651,145.587,23.235,81.514,790,57.652,29.014,0,0
A042,14-01-2025 17:00,A042-ENG,Engine,84.532,2.974,78.319,49.637,1758.529,140.348,24.039,83.039,573,62.605,43.357,0,0
A042,14-01-2025 22:00,A042-ENG,Engine,74.996,2.512,73.577,54.115,1857.864,138.334,22.861,82.815,480,71.758,30.614,0,1
A042,15-01-2025 03:00,A042-ENG,Engine,81.547,3.336,72.986,49.949,1831.612,148.481,22.243,82.832,812,68.902,29.543,0,0
A042,15-01-2025 05:00,A042-ENG,Engine,82.145,3.479,71.911,50.955,1787.164,149.016,22.929,83.437,540,67.241,33.991,0,0
A042,15-01-2025 09:00,A042-ENG,Engine,78.328,3.77,75.411,54.48,1893.226,140.925,23.049,82.358,643,67.97,31.041,0,0
A042,15-01-2025 13:00,A042-ENG,Engine,81.241,3.022,70.751,50.674,1803.41,152.019,22.434,83.426,732,77.771,29.166,1,1
A042,15-01-2025 21:00,A042-ENG,Engine,80.947,3.723,77.965,53.303,1909.079,146.058,23.76,84.795,853,58.614,37.257,0,0
A042,16-01-2025 03:00,A042-ENG,Engine,79.193,3.117,78.98,56.675,1703.113,142.75,23.208,81.144,793,66.688,29.478,0,0
A042,16-01-2025 04:00,A042-ENG,Engine,80.05,3.247,74.585,55.13,1825.316,150.737,23.052,84.796,597,66.62,24.876,0,0
A042,16-01-2025 05:00,A042-ENG,Engine,83.016,3.474,70.613,52.814,1722.709,143.583,22.881,83.857,533,58.679,30.476,0,1
A042,16-01-2025 10:00,A042-ENG,Engine,81.496,3.262,73.838,49.216,1858.855,148.253,23.106,82.742,470,67.924,32.192,1,0
A042,16-01-2025 16:00,A042-ENG,Engine,89.807,5.815,58,55.367,1796.119,132.443,22.564,83.407,490,71.089,36.048,1,0
A042,16-01-2025 20:00,A042-ENG,Engine,81.18,3.683,75.355,48.301,1784.492,140.964,21.928,85.663,605,67.085,33.667,1,1
A042,16-01-2025 21:00,A042-ENG,Engine,78.384,3.536,70.732,49.539,1768.947,138.972,22.948,83.365,503,67.499,29.382,1,1
A042,16-01-2025 22:00,A042-ENG,Engine,82.689,3.632,71.495,50.518,1797.072,142.116,22.886,80.902,548,66.196,30.531,1,0
A042,16-01-2025 23:00,A042-ENG,Engine,85.051,3.4,72.865,52.675,1637.795,147.817,22.537,85.523,503,72.524,26.412,1,1
A042,17-01-2025 00:00,A042-ENG,Engine,78.071,2.436,70.743,53.03,1723.273,146.126,23.357,84.859,788,71.938,25.147,0,0
A042,17-01-2025 04:00,A042-ENG,Engine,85.459,4.178,76.463,55.847,1877.962,140.647,22.509,81.799,579,72.312,20.823,1,0
A042,17-01-2025 05:00,A042-ENG,Engine,79.828,2.468,71.694,53.498,1856.37,138.804,22.892,84.232,780,62.031,24.926,0,1
A042,17-01-2025 14:00,A042-ENG,Engine,82.506,3.321,74.179,52.978,1754.79,150.834,22.901,81.189,735,71.498,26.851,1,0
A042,17-01-2025 15:00,A042-ENG,Engine,81.975,3.394,72.541,54.189,1754.29,144.006,22.981,86.368,879,69.697,27.864,1,1
A043,01-01-2025 04:00,A043-ENG,Engine,74.629,2.511,78.61,52.953,1946.629,143.527,24.36,76.286,188,48.443,31.74,0,0
A043,01-01-2025 09:00,A043-ENG,Engine,70.404,2.87,77.846,53.736,1675.111,153.436,24.168,73.784,219,48.188,30.757,0,0
A043,01-01-2025 11:00,A043-ENG,Engine,78.092,2.189,79.449,55.105,1866.263,151.724,24.046,74.98,444,45.21,25.648,0,1
A043,01-01-2025 13:00,A043-ENG,Engine,69.9,2.548,78.276,53.185,1781.977,154.912,23.385,75.681,113,49.036,31.491,0,0
A043,01-01-2025 14:00,A043-ENG,Engine,78.252,2.707,77.097,56.51,1796.887,156.571,24.013,78.999,183,60.843,32.706,0,1
A043,01-01-2025 20:00,A043-ENG,Engine,70.802,2.441,76.639,53.258,1916.293,146.353,23.807,74.097,231,50.159,23.898,0,0
A043,02-01-2025 03:00,A043-ENG,Engine,78.684,2.794,73.658,54.298,1727.94,152.27,24.26,74.316,364,43.988,32.241,0,0
A043,02-01-2025 05:00,A043-ENG,Engine,74.127,2.556,75.017,52.44,2009.86,146.122,24.157,74.952,397,41.824,35.617,0,0
A043,02-01-2025 08:00,A043-ENG,Engine,76.957,2.885,79.299,53.765,1805.338,146.953,24.346,75.055,519,62.72,28.131,0,0
A043,02-01-2025 12:00,A043-ENG,Engine,74.847,2.38,73.98,56.371,1754.377,145.892,23.284,72.178,403,61.547,28.723,0,0
A043,02-01-2025 13:00,A043-ENG,Engine,67.732,2.118,76.426,56.157,1843.924,157.265,24.088,75.199,176,51.39,25.255,0,0
A043,02-01-2025 22:00,A043-ENG,Engine,73.075,2.512,78.926,54.15,1715.872,149.117,24.031,75.406,223,56.582,28.919,0,0
A043,03-01-2025 01:00,A043-ENG,Engine,74.935,2.488,79.357,54.623,1972.93,147.693,24.254,76.483,450,53.104,29.389,0,0
A043,03-01-2025 02:00,A043-ENG,Engine,77.845,2.865,76.195,55.219,1859.889,152.656,24.517,79.636,382,42.642,36.495,0,1
A043,03-01-2025 04:00,A043-ENG,Engine,75.526,2.334,76.413,56.435,1890.459,155.315,23.736,75.688,415,66.962,29.262,0,0
A043,03-01-2025 07:00,A043-ENG,Engine,72.265,2.435,79.432,53.136,1840.755,148.295,23.933,79.402,343,54.834,36.699,0,0
A043,03-01-2025 09:00,A043-ENG,Engine,77.096,3.109,73.487,56.377,1813.683,155.969,23.69,77.35,403,44.863,34.133,0,0
A043,03-01-2025 11:00,A043-ENG,Engine,72.803,2.908,74.241,52.279,1798.13,145.44,23.637,77.854,302,51.731,32.308,0,0
A043,03-01-2025 15:00,A043-ENG,Engine,78.5,2.694,76.73,53.737,1848.685,143.749,23.747,76.268,212,55.891,26.911,0,0
A043,03-01-2025 22:00,A043-ENG,Engine,72.987,2.389,75.355,51.056,1733.483,141.089,24.263,75.521,378,52.529,31.266,0,0
A043,04-01-2025 11:00,A043-ENG,Engine,85.618,4.804,65.178,55.223,1792.871,138.91,23.877,75.994,486,68.392,20.171,1,0
